PassengerId,Passenger_group,HomePlanet_Europa,HomePlanet_Mars,CryoSleep,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_deck,Cabin_num,Cabin_side,Transported
7632,01,0,1,0,0,1,28.0,0,2703.0,0.0,4.0,1.0,0.0,D,226,S,0
7635,01,1,0,1,0,0,58.0,0,0.0,0.0,0.0,0.0,0.0,B,289,S,1
7640,01,0,0,1,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,G,1226,P,1
7641,01,0,0,0,0,0,21.0,0,618.0,33.0,1.0,2.0,0.0,F,1586,P,1
7643,01,1,0,0,0,0,53.0,0,8.0,1489.0,0.0,2723.0,7401.0,C,247,P,0
7643,02,1,0,1,0,1,14.0,0,0.0,0.0,0.0,0.0,0.0,C,247,P,1
7644,01,0,0,1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,G,1227,P,1
7646,01,1,0,0,0,0,25.0,0,0.0,16016.0,1025.0,189.0,1037.0,C,285,S,1
7646,02,1,0,0,0,0,44.0,1,3010.0,26.0,0.0,62.0,904.0,C,285,S,0
7646,03,1,0,0,0,0,24.0,0,145.0,4224.0,0.0,5.0,61.0,C,285,S,1
7647,01,0,0,0,0,1,24.0,0,0.0,7.0,127.0,639.0,37.0,G,1240,S,0
7649,01,0,0,1,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,G,1241,S,1
7650,01,0,0,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,G,1242,S,1
7650,02,0,0,1,0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,G,1242,S,0
7650,03,0,0,1,1,0,3.0,0,0.0,0.0,0.0,0.0,0.0,G,1242,S,1
7650,04,0,0,0,0,1,18.0,0,711.0,12.0,0.0,83.0,0.0,F,1461,S,1
7650,05,0,0,1,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,G,1242,S,0
7652,01,1,0,1,0,0,40.0,0,0.0,0.0,0.0,0.0,0.0,B,292,S,1
7656,01,0,0,1,0,1,16.0,0,0.0,0.0,0.0,0.0,0.0,G,1244,S,0
7660,01,1,0,1,0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,B,294,S,1
7661,01,0,0,1,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,G,1245,S,1
7666,01,0,1,1,0,1,19.0,0,0.0,0.0,0.0,0.0,0.0,F,1591,P,1
7667,01,1,0,1,0,0,15.0,0,0.0,0.0,0.0,0.0,0.0,B,251,P,1
7670,01,0,1,1,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,F,1465,S,1
7671,01,0,0,0,0,1,29.0,0,0.0,7.0,31.0,700.0,0.0,F,1466,S,0
7676,01,0,1,0,0,1,37.0,1,2771.0,0.0,6.0,1.0,10.0,D,227,S,0
7677,01,0,0,1,1,0,49.0,0,0.0,0.0,0.0,0.0,0.0,G,1247,S,0
7678,01,0,0,0,0,1,42.0,0,1132.0,0.0,0.0,77.0,608.0,G,1231,P,0
7679,01,0,0,1,0,1,33.0,0,0.0,0.0,0.0,0.0,0.0,G,1232,P,0
7680,01,1,0,0,0,1,27.0,0,0.0,6.0,0.0,7786.0,0.0,C,250,P,0
7682,01,0,0,1,0,1,53.0,0,0.0,0.0,0.0,0.0,0.0,G,1248,S,0
7683,01,0,0,0,0,1,28.0,0,0.0,817.0,58.0,0.0,25.0,F,1467,S,1
7684,01,1,0,0,0,1,24.0,0,812.0,5450.0,0.0,1.0,262.0,C,286,S,1
7687,01,0,0,0,1,0,20.0,0,0.0,0.0,8.0,1.0,1175.0,F,1596,P,0
7688,01,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,G,1233,P,0
7691,01,0,1,1,0,1,42.0,0,0.0,0.0,0.0,0.0,0.0,F,1598,P,1
7692,01,1,0,0,0,0,32.0,1,0.0,48.0,0.0,3204.0,112.0,C,287,S,0
7693,01,1,0,0,0,1,36.0,0,0.0,2979.0,0.0,68.0,347.0,B,252,P,1
7693,02,1,0,0,0,1,40.0,0,0.0,0.0,0.0,0.0,0.0,B,252,P,1
7696,01,0,1,0,0,1,34.0,0,751.0,0.0,185.0,0.0,77.0,E,499,P,0
7696,02,0,1,0,0,1,37.0,0,1000.0,0.0,80.0,40.0,0.0,F,1601,P,0
7697,02,1,0,1,0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,B,295,S,1
7698,01,0,1,0,0,1,39.0,0,332.0,0.0,728.0,2.0,86.0,F,1602,P,1
7699,01,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,G,1235,P,1
7700,01,0,1,0,0,1,54.0,0,1144.0,140.0,2.0,2.0,0.0,F,1603,P,0
7702,01,0,0,1,0,1,16.0,0,0.0,0.0,0.0,0.0,0.0,G,1236,P,0
7703,01,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,G,1251,S,1
7708,01,0,0,0,0,1,18.0,0,110.0,103.0,471.0,11.0,1.0,F,1471,S,0
7709,01,0,0,0,1,0,27.0,0,2647.0,0.0,0.0,42.0,32.0,F,1604,P,0
7710,01,1,0,0,0,1,27.0,0,118.0,1769.0,4127.0,118.0,619.0,B,253,P,1
7712,01,1,0,0,0,1,25.0,1,1.0,4298.0,0.0,0.0,2.0,A,93,S,1
7713,01,1,0,1,0,1,30.0,0,0.0,0.0,0.0,0.0,0.0,B,296,S,1
7714,01,0,0,0,0,1,19.0,0,0.0,28.0,62.0,24.0,1686.0,G,1239,P,0
7715,01,0,0,0,0,0,18.0,0,1.0,5.0,305.0,347.0,0.0,F,1605,P,0
7716,01,1,0,1,0,0,49.0,0,0.0,0.0,0.0,0.0,0.0,E,500,P,1
7717,01,0,0,0,0,1,64.0,0,0.0,0.0,0.0,563.0,344.0,G,1240,P,0
7719,01,0,1,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,E,506,S,1
7720,01,0,0,0,0,0,53.0,0,0.0,0.0,754.0,46.0,0.0,F,1606,P,0
7721,01,0,1,0,0,1,27.0,0,83.0,0.0,2621.0,5.0,0.0,D,242,P,1
7723,01,1,0,1,0,1,27.0,0,0.0,0.0,0.0,0.0,0.0,B,254,P,1
7724,01,0,1,0,0,1,25.0,0,338.0,319.0,32.0,15.0,0.0,F,1472,S,0
7727,01,0,0,0,0,0,33.0,0,0.0,0.0,0.0,436.0,224.0,E,507,S,1
7728,01,1,0,0,0,1,27.0,0,0.0,9.0,0.0,40.0,7621.0,C,289,S,0
7729,01,1,0,1,0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,C,251,P,1
7731,01,1,0,1,0,0,39.0,0,0.0,0.0,0.0,0.0,0.0,B,255,P,1
7736,01,0,1,0,0,1,27.0,0,1730.0,0.0,379.0,5.0,0.0,E,502,P,0
7738,01,0,1,1,0,1,19.0,0,0.0,0.0,0.0,0.0,0.0,F,1476,S,1
7739,01,0,0,0,0,1,22.0,0,60.0,48.0,0.0,0.0,500.0,F,1609,P,0
7741,01,0,0,0,0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,G,1252,S,0
7741,02,0,0,0,0,1,24.0,0,9.0,769.0,9.0,0.0,0.0,E,508,S,0
7742,01,0,1,1,0,1,41.0,0,0.0,0.0,0.0,0.0,0.0,F,1477,S,1
7742,02,0,1,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,F,1477,S,1
7743,01,0,0,0,0,1,63.0,0,0.0,243.0,0.0,777.0,0.0,G,1244,P,0
7744,01,1,0,0,0,1,19.0,0,0.0,4534.0,0.0,617.0,1156.0,B,298,S,0
7744,02,1,0,1,0,1,39.0,0,0.0,0.0,0.0,0.0,0.0,B,298,S,1
7748,01,1,0,0,0,1,44.0,0,18.0,1451.0,0.0,279.0,64.0,A,94,S,0
7748,02,1,0,0,0,1,39.0,1,0.0,395.0,0.0,1012.0,1080.0,A,94,S,0
7749,01,0,1,1,0,0,29.0,0,0.0,0.0,0.0,0.0,0.0,D,244,P,1
7749,02,0,1,0,0,1,37.0,0,416.0,56.0,1912.0,0.0,0.0,D,244,P,0
7751,01,1,0,1,0,0,41.0,0,0.0,0.0,0.0,0.0,0.0,C,252,P,1
7752,01,0,0,0,1,0,18.0,0,0.0,0.0,0.0,746.0,1.0,F,1480,S,0
7754,01,1,0,0,0,0,55.0,0,1.0,2670.0,34.0,542.0,1339.0,B,299,S,1
7755,01,0,0,1,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,E,503,P,1
7757,01,1,0,1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,B,300,S,1
7757,02,1,0,0,0,1,43.0,0,0.0,8948.0,0.0,153.0,872.0,B,300,S,1
7760,01,0,0,0,1,0,32.0,0,0.0,494.0,0.0,0.0,213.0,G,1253,S,0
7761,01,0,0,0,0,1,23.0,0,1.0,0.0,0.0,237.0,553.0,F,1612,P,1
7761,02,0,0,1,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,G,1246,P,1
7764,01,0,0,0,0,1,24.0,0,1405.0,0.0,14.0,2.0,163.0,F,1613,P,0
7767,01,0,0,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,G,1257,S,1
7768,01,0,0,0,0,1,14.0,0,0.0,268.0,239.0,127.0,0.0,F,1484,S,1
7769,01,0,0,0,0,1,20.0,0,98.0,499.0,0.0,142.0,52.0,E,504,P,0
7770,01,0,0,0,0,1,17.0,0,527.0,124.0,37.0,290.0,30.0,G,1258,S,0
7770,02,0,0,0,0,0,20.0,0,748.0,0.0,0.0,0.0,487.0,F,1485,S,0
7773,01,0,0,1,0,1,15.0,0,0.0,0.0,0.0,0.0,0.0,G,1248,P,1
7774,01,0,1,0,0,0,67.0,0,1146.0,16.0,39.0,0.0,518.0,D,245,P,1
7775,01,1,0,0,0,0,28.0,0,7.0,489.0,0.0,4.0,6027.0,C,253,P,0
7777,01,0,0,1,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,G,1249,P,1
7778,01,0,1,0,0,1,34.0,0,1199.0,33.0,346.0,0.0,0.0,F,1486,S,0
7778,02,0,1,1,0,1,17.0,0,0.0,0.0,0.0,0.0,0.0,E,510,S,0
7780,01,0,0,0,0,0,33.0,0,0.0,53.0,615.0,9.0,0.0,F,1614,P,1
7782,01,1,0,0,0,0,33.0,0,0.0,73.0,31.0,8493.0,9065.0,C,291,S,0
7782,02,1,0,0,0,1,28.0,0,0.0,180.0,0.0,778.0,4973.0,C,291,S,0
7783,01,0,1,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,F,1487,S,1
7784,01,0,1,1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,F,1615,P,1
7785,01,0,0,0,0,1,13.0,0,406.0,0.0,52.0,0.0,387.0,G,1261,S,0
7786,01,0,0,0,0,1,38.0,0,0.0,0.0,0.0,45.0,3372.0,F,1616,P,0
7788,01,0,0,0,1,0,43.0,0,0.0,0.0,110.0,538.0,0.0,F,1488,S,0
7790,02,0,1,0,0,0,45.0,0,810.0,0.0,132.0,198.0,0.0,F,1490,S,0
7790,03,0,1,1,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,F,1490,S,1
7791,01,0,0,0,0,0,64.0,0,19.0,261.0,208.0,0.0,214.0,F,1491,S,0
7797,01,0,0,0,0,1,44.0,0,358.0,303.0,0.0,0.0,131.0,E,506,P,0
7802,01,0,1,0,0,1,33.0,0,166.0,634.0,419.0,201.0,1178.0,F,1620,P,0
7803,01,0,0,0,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,G,1253,P,0
7803,02,0,0,1,0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,G,1253,P,1
7805,01,0,0,0,0,1,37.0,0,0.0,0.0,0.0,0.0,0.0,G,1254,P,0
7806,01,0,0,0,0,0,24.0,0,0.0,688.0,0.0,0.0,1.0,F,1621,P,0
7812,01,0,1,0,0,1,26.0,0,1333.0,0.0,50.0,0.0,0.0,F,1495,S,0
7813,01,0,0,0,0,1,27.0,0,0.0,55.0,0.0,740.0,85.0,F,1622,P,0
7815,01,0,0,0,1,0,27.0,0,0.0,605.0,0.0,0.0,0.0,F,1496,S,1
7818,01,0,0,1,0,1,22.0,0,0.0,0.0,0.0,0.0,0.0,G,1257,P,0
7820,01,0,0,0,0,0,24.0,0,0.0,0.0,809.0,0.0,0.0,G,1258,P,1
7824,01,0,0,0,1,0,18.0,0,0.0,76.0,0.0,993.0,6.0,F,1624,P,0
7828,01,0,0,1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,G,1266,S,0
7829,01,0,0,1,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,G,1267,S,1
7830,01,0,0,1,1,0,23.0,0,0.0,0.0,0.0,0.0,0.0,G,1268,S,1
7830,02,0,0,1,1,0,2.0,0,0.0,0.0,0.0,0.0,0.0,G,1268,S,1
7832,01,0,1,0,0,1,19.0,0,1823.0,36.0,81.0,0.0,0.0,D,228,S,0
7833,01,1,0,0,0,0,34.0,0,0.0,3424.0,6.0,2445.0,1128.0,B,305,S,0
7833,02,1,0,0,0,1,34.0,0,11.0,3299.0,0.0,1013.0,15.0,B,305,S,1
7834,01,0,0,0,0,1,24.0,0,482.0,967.0,349.0,19.0,0.0,G,1269,S,0
7835,01,0,0,1,1,0,28.0,0,0.0,0.0,0.0,0.0,0.0,G,1270,S,0
7837,01,1,0,1,0,0,44.0,0,0.0,0.0,0.0,0.0,0.0,B,306,S,1
7837,02,1,0,1,0,1,35.0,0,0.0,0.0,0.0,0.0,0.0,B,306,S,1
7839,01,0,0,0,0,1,20.0,0,0.0,0.0,0.0,0.0,0.0,G,1259,P,0
7840,01,0,0,0,1,0,18.0,0,328.0,0.0,0.0,24.0,309.0,F,1500,S,0
7841,01,0,0,0,1,0,43.0,0,6.0,25.0,0.0,5250.0,0.0,G,1260,P,0
7841,02,0,0,0,1,0,48.0,0,0.0,0.0,501.0,242.0,0.0,F,1627,P,0
7842,01,0,1,0,0,1,46.0,0,52.0,0.0,1185.0,61.0,0.0,E,513,S,1
7845,01,1,0,1,0,0,24.0,0,0.0,0.0,0.0,0.0,0.0,B,307,S,1
7847,01,0,0,0,0,1,34.0,0,0.0,9.0,617.0,0.0,281.0,G,1261,P,0
7848,02,0,1,1,0,1,46.0,0,0.0,0.0,0.0,0.0,0.0,F,1501,S,1
7849,01,0,0,0,0,1,22.0,0,558.0,63.0,0.0,0.0,0.0,G,1271,S,0
7850,01,0,1,1,0,1,42.0,0,0.0,0.0,0.0,0.0,0.0,E,514,S,0
7851,01,0,1,1,0,1,46.0,0,0.0,0.0,0.0,0.0,0.0,F,1629,P,1
7852,01,0,0,0,0,1,15.0,0,0.0,6.0,0.0,981.0,0.0,E,508,P,0
7853,02,0,1,0,0,1,31.0,0,166.0,0.0,297.0,835.0,0.0,E,515,S,0
7853,03,0,1,1,0,1,9.0,0,0.0,0.0,0.0,0.0,0.0,F,1502,S,1
7858,01,0,0,0,0,1,21.0,0,9.0,0.0,0.0,25.0,811.0,G,1264,P,0
7858,02,0,0,0,0,0,16.0,0,0.0,11.0,0.0,863.0,0.0,F,1630,P,0
7858,03,0,0,0,0,1,40.0,0,634.0,60.0,134.0,0.0,0.0,F,1630,P,0
7863,01,0,0,0,0,1,17.0,0,99.0,516.0,1967.0,0.0,6.0,F,1505,S,1
7864,01,0,0,0,0,0,37.0,0,19.0,443.0,1769.0,0.0,3.0,F,1506,S,1
7865,01,1,0,1,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,C,293,S,1
7865,02,1,0,1,0,1,32.0,0,0.0,0.0,0.0,0.0,0.0,C,293,S,1
7865,03,1,0,1,0,0,41.0,0,0.0,0.0,0.0,0.0,0.0,C,293,S,1
7866,01,1,0,0,0,0,43.0,0,0.0,16856.0,0.0,4344.0,977.0,C,255,P,0
7868,01,0,0,0,0,0,17.0,0,6256.0,0.0,0.0,1.0,21.0,E,517,S,0
7870,01,1,0,1,0,1,37.0,0,0.0,0.0,0.0,0.0,0.0,B,257,P,1
7872,02,0,0,0,0,1,38.0,0,0.0,0.0,0.0,1714.0,0.0,G,1267,P,0
7872,03,0,0,0,0,1,25.0,0,131.0,124.0,408.0,196.0,9.0,F,1633,P,0
7872,04,0,0,0,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,G,1267,P,0
7872,05,0,0,1,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,G,1267,P,1
7872,06,0,0,0,1,0,7.0,0,0.0,0.0,0.0,0.0,0.0,G,1267,P,1
7873,02,0,0,0,0,1,19.0,0,0.0,721.0,0.0,25.0,1.0,F,1634,P,1
7875,01,1,0,1,0,0,26.0,0,0.0,0.0,0.0,0.0,0.0,B,309,S,1
7877,01,0,0,0,0,1,49.0,0,0.0,1738.0,0.0,19.0,0.0,G,1268,P,0
7878,01,0,0,0,0,1,18.0,0,0.0,0.0,32.0,0.0,673.0,G,1269,P,0
7879,01,0,0,0,0,1,25.0,0,0.0,478.0,71.0,11.0,162.0,G,1270,P,0
7882,01,0,0,1,0,1,33.0,0,0.0,0.0,0.0,0.0,0.0,G,1271,P,0
7882,02,0,0,0,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,G,1271,P,1
7883,01,0,0,1,0,1,38.0,0,0.0,0.0,0.0,0.0,0.0,G,1272,P,1
7884,01,0,1,0,0,1,23.0,0,1610.0,2.0,465.0,0.0,0.0,E,512,P,0
7885,01,0,0,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,G,1273,P,1
7886,01,0,0,0,0,1,16.0,0,0.0,11.0,0.0,8.0,827.0,G,1274,P,0
7888,01,0,0,0,0,1,29.0,0,37.0,0.0,644.0,0.0,177.0,E,518,S,1
7889,01,1,0,1,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,C,256,P,1
7890,01,0,0,0,0,1,58.0,0,0.0,268.0,0.0,109.0,594.0,F,1508,S,0
7890,02,0,0,1,0,0,17.0,0,0.0,0.0,0.0,0.0,0.0,G,1273,S,1
7891,01,0,0,1,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,G,1274,S,1
7892,01,0,1,0,0,1,18.0,0,196.0,0.0,744.0,0.0,0.0,F,1636,P,1
7894,01,0,0,0,0,0,29.0,0,46.0,68.0,589.0,88.0,0.0,E,519,S,1
7895,01,0,0,0,0,0,21.0,0,102.0,9.0,21.0,464.0,104.0,F,1509,S,0
7899,01,0,0,1,0,1,69.0,0,0.0,0.0,0.0,0.0,0.0,G,1275,S,0
7899,02,0,0,0,0,1,40.0,0,0.0,0.0,14.0,785.0,10.0,G,1275,S,0
7899,03,0,0,1,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,G,1275,S,1
7901,01,0,1,1,0,1,36.0,0,0.0,0.0,0.0,0.0,0.0,F,1512,S,1
7902,02,0,0,1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,G,1276,P,1
7902,03,0,0,1,0,1,49.0,0,0.0,0.0,0.0,0.0,0.0,G,1276,P,0
7902,04,0,0,0,0,1,23.0,0,1.0,700.0,0.0,7.0,136.0,G,1276,P,0
7903,01,0,0,0,0,1,39.0,0,472.0,0.0,0.0,173.0,0.0,F,1638,P,0
7904,02,0,0,0,0,1,26.0,0,485.0,8.0,3958.0,0.0,0.0,G,1277,P,1
7905,01,1,0,0,0,1,31.0,0,0.0,87.0,0.0,2263.0,224.0,C,296,S,0
7907,01,0,1,1,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,F,1513,S,1
7908,01,1,0,1,0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,B,310,S,1
7914,01,0,0,1,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,G,1278,P,0
7914,02,0,0,0,0,1,24.0,0,0.0,80.0,106.0,344.0,0.0,G,1278,P,0
7914,03,0,0,0,0,1,47.0,0,397.0,0.0,321.0,0.0,5.0,G,1278,P,1
7916,01,0,0,1,0,1,37.0,0,0.0,0.0,0.0,0.0,0.0,G,1279,P,0
7918,01,0,1,1,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,F,1640,P,1
7919,01,0,0,0,0,1,21.0,0,90.0,0.0,817.0,0.0,0.0,G,1281,P,0
7920,01,0,1,1,0,1,42.0,0,0.0,0.0,0.0,0.0,0.0,F,1515,S,1
7922,01,0,0,0,0,1,39.0,0,3030.0,79.0,0.0,0.0,0.0,F,1517,S,0
7924,01,0,0,0,0,1,28.0,0,589.0,57.0,0.0,0.0,0.0,F,1642,P,0
7929,01,1,0,0,0,1,31.0,0,0.0,910.0,58.0,1654.0,1217.0,B,311,S,0
7935,01,0,0,0,0,1,41.0,0,84.0,0.0,6.0,811.0,2.0,F,1520,S,1
7936,01,0,0,0,0,1,21.0,0,7.0,0.0,622.0,0.0,0.0,F,1644,P,0
7937,01,1,0,0,0,1,36.0,0,0.0,9532.0,0.0,2326.0,461.0,D,229,S,0
7937,02,1,0,1,0,0,30.0,0,0.0,0.0,0.0,0.0,0.0,D,229,S,1
7939,01,0,0,0,0,1,27.0,0,0.0,593.0,0.0,259.0,0.0,G,1281,S,0
7940,01,0,0,0,0,1,40.0,0,580.0,0.0,447.0,6.0,0.0,F,1521,S,0
7941,01,1,0,0,0,1,41.0,0,0.0,116.0,10705.0,9181.0,10.0,C,257,P,0
7943,01,1,0,1,0,0,16.0,0,0.0,0.0,0.0,0.0,0.0,B,258,P,1
7943,02,1,0,0,1,0,36.0,1,2.0,6504.0,0.0,98.0,4.0,B,258,P,1
7944,01,1,0,0,0,1,15.0,0,31.0,804.0,1.0,4732.0,2577.0,D,230,S,0
7944,02,1,0,1,0,1,39.0,0,0.0,0.0,0.0,0.0,0.0,D,230,S,1
7945,01,0,1,1,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,F,1522,S,1
7946,01,0,0,0,1,0,24.0,0,0.0,0.0,604.0,0.0,91.0,F,1645,P,1
7947,01,0,1,0,0,1,28.0,0,1811.0,1.0,57.0,0.0,0.0,F,1646,P,0
7950,03,0,0,0,0,0,22.0,0,10.0,0.0,624.0,0.0,85.0,E,516,P,1
7950,04,0,0,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,G,1287,P,1
7952,02,0,1,0,0,1,53.0,0,868.0,0.0,686.0,520.0,24.0,E,524,S,0
7954,01,0,0,0,0,0,29.0,0,30.0,0.0,0.0,0.0,780.0,G,1284,S,0
7955,01,0,0,0,0,1,21.0,0,640.0,0.0,144.0,104.0,0.0,G,1288,P,0
7957,01,0,0,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,G,1285,S,1
7958,01,0,1,1,0,1,34.0,0,0.0,0.0,0.0,0.0,0.0,E,525,S,1
7962,01,0,0,0,0,1,14.0,0,0.0,360.0,0.0,25.0,1340.0,G,1290,P,0
7968,01,0,1,0,0,1,55.0,0,376.0,0.0,858.0,0.0,31.0,D,232,S,1
7970,01,1,0,0,0,0,18.0,0,0.0,3492.0,0.0,506.0,8.0,C,258,P,1
7972,01,1,0,1,0,0,33.0,0,0.0,0.0,0.0,0.0,0.0,B,260,P,1
7974,01,1,0,0,0,1,27.0,0,0.0,2318.0,1127.0,2423.0,115.0,C,259,P,0
7976,01,0,0,1,1,0,13.0,0,0.0,0.0,0.0,0.0,0.0,G,1289,S,1
7981,01,0,0,0,0,1,24.0,0,24.0,174.0,0.0,509.0,15.0,F,1652,P,0
7981,02,0,0,0,0,1,22.0,0,31.0,0.0,1.0,25.0,757.0,G,1293,P,0
7982,02,1,0,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,B,261,P,1
7984,01,0,1,0,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,F,1653,P,1
7984,02,0,1,1,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,F,1653,P,1
7984,03,0,1,0,0,1,23.0,0,649.0,0.0,622.0,0.0,0.0,F,1653,P,1
7984,04,0,1,0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,F,1653,P,1
7986,01,0,1,0,0,1,21.0,0,838.0,45.0,455.0,0.0,0.0,F,1655,P,0
7987,01,0,1,0,0,1,40.0,0,3809.0,0.0,21.0,0.0,1.0,D,248,P,0
7988,01,1,0,1,0,1,49.0,0,0.0,0.0,0.0,0.0,0.0,B,313,S,1
7989,01,0,0,1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,G,1290,S,0
7990,01,0,0,1,0,0,21.0,0,0.0,0.0,0.0,0.0,0.0,G,1294,P,1
7993,01,1,0,1,0,1,40.0,0,0.0,0.0,0.0,0.0,0.0,A,96,S,1
7993,02,1,0,1,0,0,47.0,1,0.0,0.0,0.0,0.0,0.0,A,96,S,1
7994,01,0,0,0,1,0,25.0,0,153.0,0.0,0.0,388.0,0.0,G,1295,P,0
7996,01,0,0,0,0,1,39.0,0,17.0,334.0,708.0,17.0,366.0,F,1657,P,0
7999,01,1,0,1,0,0,26.0,0,0.0,0.0,0.0,0.0,0.0,B,262,P,1
8000,02,0,0,1,0,1,14.0,0,0.0,0.0,0.0,0.0,0.0,G,1292,S,1
8003,01,0,1,0,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,F,1659,P,1
8004,01,0,1,1,0,0,50.0,0,0.0,0.0,0.0,0.0,0.0,F,1527,S,1
8005,01,0,0,0,0,0,22.0,0,0.0,15.0,0.0,548.0,124.0,F,1528,S,0
8005,02,0,0,1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,G,1293,S,1
8005,03,0,0,0,0,1,35.0,0,676.0,0.0,0.0,0.0,40.0,F,1528,S,0
8006,01,0,0,0,0,1,22.0,0,0.0,1145.0,0.0,0.0,371.0,F,1529,S,0
8007,01,0,0,0,0,1,26.0,0,0.0,0.0,1.0,886.0,0.0,G,1296,P,0
8007,02,0,0,0,1,0,24.0,0,0.0,0.0,92.0,1492.0,0.0,E,517,P,1
8012,01,0,1,1,0,1,24.0,0,0.0,0.0,0.0,0.0,0.0,F,1531,S,1
8012,02,0,1,0,0,1,17.0,0,0.0,0.0,0.0,0.0,0.0,E,530,S,0
8012,03,0,1,1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,F,1531,S,1
8014,01,0,0,1,0,1,38.0,0,0.0,0.0,0.0,0.0,0.0,G,1294,S,1
8015,02,1,0,0,0,1,36.0,0,0.0,244.0,0.0,5432.0,2302.0,B,315,S,0
8015,03,1,0,1,0,0,32.0,0,0.0,0.0,0.0,0.0,0.0,B,315,S,1
8016,01,0,0,0,0,1,15.0,0,0.0,10.0,0.0,595.0,381.0,E,531,S,0
8018,01,0,0,0,0,1,54.0,0,0.0,0.0,5.0,1268.0,26.0,F,1532,S,0
8019,01,0,1,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,F,1660,P,1
8020,01,0,0,0,0,1,22.0,0,668.0,79.0,0.0,0.0,1.0,F,1661,P,0
8021,01,0,0,1,0,1,23.0,0,0.0,0.0,0.0,0.0,0.0,G,1298,P,0
8023,01,1,0,0,0,1,14.0,0,0.0,4545.0,271.0,199.0,1377.0,D,249,P,1
8023,02,1,0,1,0,1,26.0,0,0.0,0.0,0.0,0.0,0.0,D,249,P,1
8024,01,0,0,0,0,1,73.0,0,16.0,0.0,722.0,2.0,89.0,F,1533,S,0
8025,01,1,0,0,0,1,29.0,0,0.0,0.0,0.0,0.0,0.0,B,263,P,1
8026,01,0,1,1,0,1,29.0,0,0.0,0.0,0.0,0.0,0.0,F,1534,S,1
8027,01,0,0,0,0,1,12.0,0,0.0,0.0,0.0,0.0,0.0,G,1297,S,0
8027,02,0,0,0,0,0,27.0,0,31.0,225.0,331.0,0.0,14.0,F,1535,S,0
8029,01,0,0,0,0,1,31.0,0,779.0,0.0,3.0,57.0,0.0,G,1298,S,0
